Log Price,Log Volume,Log Market Cap,Price Range Pct (24h),Volume To Market Cap,Distance From Ath Pct,Distance From Atl Pct,Mc Rank Inv,Profitable (24h)
0.05571092228489205,17.302852974783654,21.151217758853665,0.04279829644627515,0.021314561230226896,-72.25874,33538.45069,0.013888888888888888,1
0.4905853647230058,18.569548993421712,21.135616515015236,0.02998079814045159,0.07683711175651874,-94.59949,13.64715,0.0136986301369863,1
1.091923300517313,19.20363489393944,21.099702761276816,0.03535353535353539,0.15015790009950075,-90.03999,9.16426,0.013513513513513514,0
0.76080582903376,16.362765754520535,21.089174250399164,0.0,0.00885822765352343,-0.44778,8.05865,0.013333333333333334,0
8.342780278690324,18.784308251709444,21.076230920756007,0.013130098243524884,0.10107194638438363,-5.61553,199.99826,0.013157894736842105,0
2.4655539212721855,15.960541552734194,21.057294984511554,0.07335190343546882,0.0061165715228029965,-62.397,3061.87585,0.012987012987012988,1
4.558183394763755,17.160773435327076,21.041439568141353,0.03791971189492637,0.020637072857662066,-77.90553,43666.633,0.01282051282051282,0
0.11920247222392721,18.190757071979213,21.013421941704845,0.030869366024739688,0.05944731139191131,-90.15217,8.31173,0.0125,0
8.200872932825835,16.244923965567683,21.01095327838378,0.056489886443799625,0.0085141192940791,-34.88964,312.27362,0.012658227848101266,1
0.6927811135655982,17.231211486201996,21.00007202984694,0.00047634868723897984,0.023078344337164998,-0.76964,0.20607,0.012345679012345678,0
0.05545930450421439,16.92838570676013,20.990976440394054,0.06114754673306919,0.017204388586301213,-43.26841,59.19504,0.012195121951219513,1
0.6930691775177871,19.074889987374124,20.976905359765524,0.0009331455707089922,0.1492674856460991,-3.06008,6.00465,0.012048192771084338,0
0.6929196546778948,17.941977252411665,20.97023872726438,0.0023450670054873985,0.048399708393210984,-6.83822,3.86207,0.011904761904761904,1
0.6930026701188144,16.800979493183366,20.961506238381755,0.00038211042991423866,0.015599338102929449,-39.57882,10.14993,0.011764705882352941,0
0.19869019010094488,18.676530357162363,20.934723160722232,0.055949846226638296,0.104539236359448,-90.78421,17.85707,0.011494252873563218,1
0.1310852783248254,17.397246797244918,20.934495490791694,0.04694249098632776,0.029093260761875742,-96.06919,59.95486,0.011363636363636364,1
2.4336133554004498,15.558272691564373,20.92494368696719,0.031730769230769236,0.004669649939084582,-59.61266,3967.80888,0.011235955056179775,0
5.0486373162292635,15.353009835837133,20.91849503719977,0.052580582649699545,0.0038277220587563665,-48.03107,54.51931,0.011111111111111112,1
0.7466879474879752,11.6157527747697,20.915379991032136,0.0,9.145749416099532e-05,-0.76371,8.00982,0.01098901098901099,1
